2560	99951	17723	2267	19990
2580	126445	17804	2251	20055
2600	81508	17772	2396	20168
2620	23524	16769	3424	20193
2640	190	15342	4492	19834
2660	0	11909	5450	17359
2680	0	10162	6456	16618
2700	0	8761	7317	16078
2720	0	7500	8107	15607
2740	0	6149	9020	15169
2760	0	4982	9789	14771
2780	0	3807	10571	14378
2800	0	2821	11171	13992
2820	0	2544	11028	13572
2840	0	2397	10728	13125
2860	0	2246	10544	12790
2880	0	2114	10348	12462
2900	133243	1969	10166	12135
2920	381315	10011	9978	19989
2940	487650	10192	9800	19992
2960	379790	10418	9693	20111
2980	136118	11090	9654	20744
3000	9518	10309	9601	19910
3020	0	8083	9528	17611
3040	0	6940	9486	16426
3060	0	6489	9391	15880
3080	0	6078	9271	15349
3100	0	5714	9169	14883
3120	0	5379	9025	14404
3140	0	5078	8864	13942
3160	0	4779	8689	13468
3180	0	4574	8471	13045
3200	0	4380	8184	12564
3220	0	4204	8002	12206
3240	0	4035	7803	11838
3260	64013	3849	7593	11442
3280	311883	4667	7396	12063
3300	461479	12769	7221	19990
3320	409871	12860	7130	19990
3340	174270	12706	7284	19990
3360	24283	12544	7422	19966
3380	0	10459	7537	17996
3400	0	8738	7624	16362
3420	0	8086	7669	15755
3440	0	7479	7709	15188
3460	0	6912	7726	14638
3480	0	6405	7722	14127
3500	0	5964	7699	13663
3520	0	5527	7645	13172
3540	0	5311	7425	12736
3560	0	5129	7201	12330
3580	0	4942	6920	11862
3600	0	4755	6713	11468
3620	4311	4552	6516	11068
3640	191800	4383	6330	10713
3660	346549	14455	6152	20607
3680	389076	14007	5989	19996
3700	204147	14136	6144	20280
3720	43425	13668	6322	19990
3740	0	12510	6490	19000
3760	0	9825	6646	16471
3780	0	8972	6734	15706
3800	0	8368	6812	15180
3820	0	7752	6833	14585
3840	0	7155	6859	14014
3860	0	6587	6892	13479
3880	0	6055	6886	12941
3900	0	5805	6684	12489
3920	0	5591	6398	11989
3940	0	5392	6119	11511
3960	0	5204	5924	11128
3980	0	5020	5700	10720
4000	126649	4837	5464	10301
4020	272491	14745	5244	19989
4040	316655	14952	5038	19990
4060	197955	14844	5146	19990
4080	53612	14650	5342	19992
4100	257	14419	5519	19938
4120	0	11104	5680	16784
4140	0	9945	5773	15718
4160	0	9261	5888	15149
4180	0	8538	6030	14568
4200	0	7901	6122	14023
4220	0	7298	6193	13491
4240	0	6761	6226	12987
4260	0	6430	6070	12500
4280	0	6187	5793	11980
4300	0	5948	5504	11452
4320	0	5742	5251	10993
4340	0	5540	4994	10534
4360	70087	5332	4796	10128
4380	204573	10300	4552	14852
4400	264354	16433	4336	20769
4420	195195	15653	4338	19991
4440	68467	15374	4617	19991
4460	4508	15114	4871	19985
4480	0	12128	5085	17213
4500	0	10740	5281	16021
4520	0	9958	5439	15397
4540	0	9216	5554	14770
4560	0	8498	5697	14195
4580	0	7835	5745	13580
4600	0	7198	5803	13001
4620	0	6721	5775	12496
4640	0	6486	5500	11986
4660	0	6278	5171	11449
4680	0	6071	4966	11037
4700	0	5878	4720	10598
4720	37976	5690	4489	10179
4740	155488	5772	4265	10037
4760	228103	15949	4042	19991
4780	198739	16090	3901	19991
4800	82728	15789	4200	19989
4820	11094	15486	4504	19990
4840	0	13224	4727	17951
4860	0	11191	4905	16096
4880	0	10380	5067	15447
4900	0	9584	5245	14829
4920	0	8839	5388	14227
4940	0	8158	5515	13673
4960	0	7441	5658	13099
4980	0	6840	5713	12553
5000	0	6580	5459	12039
5020	0	6366	5197	11563
5040	0	6132	4856	10988
5060	0	5916	4630	10546
5080	4813	5733	4407	10140
5100	119193	5520	4211	9731
5120	201251	15987	4004	19991
5140	217033	16203	3789	19992
5160	106067	15999	3992	19991
5180	21063	15754	4237	19991
5200	0	14327	4502	18829
5220	0	11766	4739	16505
5240	0	10751	4953	15704
5260	0	9878	5218	15096
5280	0	9157	5395	14552
5300	0	8429	5526	13955
5320	0	7763	5671	13434
5340	0	7139	5755	12894
5360	0	6830	5564	12394
5380	0	6595	5322	11917
5400	0	6342	4981	11323
5420	0	6131	4761	10892
5440	0	5920	4560	10480
5460	94774	5735	4333	10068
5480	195115	15856	4132	19988
5500	229016	16070	3922	19992
5520	142944	16563	4029	20592
5540	41321	15545	4338	19883
5560	344	15355	4609	19964
5580	0	11951	4864	16815
5600	0	10676	5110	15786
5620	0	9900	5330	15230
5640	0	9085	5561	14646
5660	0	8350	5736	14086
5680	0	7652	5869	13521
5700	0	7041	5982	13023
5720	0	6637	5875	12512
5740	0	6407	5591	11998
5760	0	6176	5278	11454
5780	0	5976	5045	11021
5800	0	5763	4788	10551
5820	73500	5562	4586	10148
5840	186150	11146	4391	15537
5860	236572	15802	4188	19990
5880	180271	16110	4127	20237
5900	64785	15983	4373	20356
5920	4811	15333	4661	19994
5940	0	12384	4927	17311
5960	0	10856	5124	15980
5980	0	10014	5349	15363
6000	0	9263	5498	14761
6020	0	8512	5663	14175
6040	0	7816	5800	13616
6060	0	7169	5934	13103
6080	0	6695	5931	12626
6100	0	6458	5664	12122
6120	0	6230	5428	11658
6140	0	6004	5092	11096
6160	0	5813	4849	10662
6180	38018	5628	4627	10255
6200	163265	5833	4419	10252
6220	232366	15771	4219	19990
6240	206106	16107	4079	20186
6260	88147	16006	4361	20367
6280	13092	15466	4645	20111
6300	0	13132	4830	17962
6320	0	11093	5052	16145
6340	0	10240	5287	15527
6360	0	9487	5431	14918
6380	0	8784	5573	14357
6400	0	8118	5700	13818
6420	0	7417	5816	13233
6440	0	6810	5890	12700
6460	0	6573	5626	12199
6480	0	6324	5359	11683
6500	0	6100	5014	11114
6520	0	5872	4773	10645
6540	4440	5660	4540	10200
6560	119277	5452	4352	9804
6580	212690	15862	4128	19990
6600	229185	16068	3924	19992
6620	115557	16227	4124	20351
6640	24417	15719	4371	20090
6660	0	14072	4632	18704
6680	0	11543	4827	16370
6700	0	10588	5013	15601
6720	0	9775	5211	14986
6740	0	9009	5381	14390
6760	0	8316	5499	13815
6780	0	7658	5662	13320
6800	0	7035	5719	12754
6820	0	6747	5544	12291
6840	0	6535	5279	11814
6860	0	6323	4952	11275
6880	0	6104	4727	10831
6900	0	5910	4530	10440
6920	93619	5702	4300	10002
6940	192658	15921	4072	19993
6960	224964	16117	3875	19992
6980	145162	16567	4023	20590
7000	44438	15595	4327	19922
7020	194	15325	4608	19933
7040	0	11926	4826	16752
7060	0	10750	5059	15809
7080	0	9978	5245	15223
7100	0	9228	5444	14672
7120	0	8498	5624	14122
7140	0	7825	5732	13557
7160	0	7169	5847	13016
7180	0	6761	5779	12540
7200	0	6544	5495	12039
7220	0	6343	5246	11589
7240	0	6121	4936	11057
7260	0	5897	4728	10625
7280	63243	5709	4521	10230
7300	180395	10466	4300	14766
7320	230242	15870	4121	19991
7340	172108	15911	4079	19990
7360	61731	15613	4379	19992
7380	3943	15258	4734	19992
7400	0	12251	4945	17196
7420	0	10848	5147	15995
7440	0	10030	5361	15391
7460	0	9178	5581	14759
7480	0	8463	5759	14222
7500	0	7801	5897	13698
7520	0	7155	6000	13155
7540	0	6624	5980	12604
7560	0	6400	5706	12106
7580	0	6163	5440	11603
7600	0	5963	5112	11075
7620	0	5762	4878	10640
7640	35552	5547	4642	10189
7660	162893	5689	4435	10124
7680	231499	15779	4212	19991
7700	208779	15984	4064	20048
7720	90908	15853	4356	20209
7740	12797	15451	4638	20089
7760	0	13074	4886	17960
7780	0	10971	5102	16073
7800	0	10124	5259	15383
7820	0	9395	5418	14813
7840	0	8675	5551	14226
7860	0	8022	5638	13660
7880	0	7383	5743	13126
7900	0	6813	5775	12588
7920	0	6580	5538	12118
7940	0	6330	5304	11634
7960	0	6096	4972	11068
7980	0	5898	4735	10633
